ensembl_gene,entrezgene,symbol,biotype
ENSMUSG00000044647,77771,Csrnp3,protein_coding
ENSMUSG00000044649,68673,Krtap4-2,protein_coding
ENSMUSG00000044664,235628,Prss42,protein_coding
ENSMUSG00000044667,229791,Plppr4,protein_coding
ENSMUSG00000044674,14362,Fzd1,protein_coding
ENSMUSG00000044676,234725,Zfp612,protein_coding
ENSMUSG00000044678,76486,Ly6k,protein_coding
ENSMUSG00000044681,269637,Cnpy1,protein_coding
ENSMUSG00000044689,433315,Gm13749,lncRNA
ENSMUSG00000044700,230917,Tmem201,protein_coding
ENSMUSG00000044701,246779,Il27,protein_coding
ENSMUSG00000044702,233826,Palb2,protein_coding
ENSMUSG00000044703,219131,Phf11a,protein_coding
ENSMUSG00000044707,380694,Ccnjl,protein_coding
ENSMUSG00000044708,16513,Kcnj10,protein_coding
ENSMUSG00000044709,69731,Gemin7,protein_coding
ENSMUSG00000044712,625098,Slc38a6,protein_coding
ENSMUSG00000044715,66787,Gskip,protein_coding
ENSMUSG00000044716,231134,Dok7,protein_coding
ENSMUSG00000044719,240216,E230025N22Rik,protein_coding
ENSMUSG00000044724,269053,Gpr152,protein_coding
ENSMUSG00000044726,239368,Erich5,protein_coding
ENSMUSG00000044734,66222,Serpinb1a,protein_coding
ENSMUSG00000044737,317653,Klk14,protein_coding
ENSMUSG00000044743,246085,Defb10,protein_coding
ENSMUSG00000044748,13214,Defb1,protein_coding
ENSMUSG00000044749,76184,Abca6,protein_coding
ENSMUSG00000044763,52575,Trmt10c,protein_coding
ENSMUSG00000044768,52392,Macir,protein_coding
ENSMUSG00000044770,268297,Scml4,protein_coding
ENSMUSG00000044772,218739,Sntn,protein_coding
ENSMUSG00000044783,381280,Hjurp,protein_coding
ENSMUSG00000044786,22695,Zfp36,protein_coding
ENSMUSG00000044787,328019,Spata32,protein_coding
ENSMUSG00000044788,328035,Fads6,protein_coding
ENSMUSG00000044791,235626,Setd2,protein_coding
ENSMUSG00000044792,69046,Isca1,protein_coding
ENSMUSG00000044795,327951,Cyb5d1,protein_coding
ENSMUSG00000044807,30944,Zfp354c,protein_coding
ENSMUSG00000044811,140497,Cd300c2,protein_coding
ENSMUSG00000044813,230126,Shb,protein_coding
ENSMUSG00000044816,98303,D630023F18Rik,protein_coding
ENSMUSG00000044819,239283,Oxgr1,protein_coding
ENSMUSG00000044820,246735,AY074887,protein_coding
ENSMUSG00000044827,21897,Tlr1,protein_coding
ENSMUSG00000044835,73844,Ankrd45,protein_coding
ENSMUSG00000044847,72290,Lsm11,protein_coding
ENSMUSG00000044854,73363,1700056E22Rik,protein_coding
ENSMUSG00000044857,224640,Lemd2,protein_coding
ENSMUSG00000044860,382097,Gm1123,protein_coding
ENSMUSG00000044863,266620,Defb36,protein_coding
ENSMUSG00000044864,99696,Ankrd50,protein_coding
ENSMUSG00000044876,72667,Zfp444,protein_coding
ENSMUSG00000044881,68185,Coa4,protein_coding
ENSMUSG00000044894,22272,Uqcrq,protein_coding
ENSMUSG00000044903,243862,Psg22,protein_coding
ENSMUSG00000044906,269033,4930503L19Rik,protein_coding
ENSMUSG00000044912,238266,Syt16,protein_coding
ENSMUSG00000044921,237504,Rassf9,protein_coding
ENSMUSG00000044927,243529,H1f10,protein_coding
ENSMUSG00000044933,20607,Sstr3,protein_coding
ENSMUSG00000044934,238673,Zfp367,protein_coding
ENSMUSG00000044937,103220,Ttc41,protein_coding
ENSMUSG00000044938,244923,Klhl31,protein_coding
ENSMUSG00000044948,100048534,Cfap43,protein_coding
ENSMUSG00000044949,327900,Ubtd2,protein_coding
ENSMUSG00000044950,70802,Pwwp2a,protein_coding
ENSMUSG00000044951,238564,Mylk4,protein_coding
ENSMUSG00000044952,622320,Kctd21,protein_coding
ENSMUSG00000044957,110332,Pp2d1,protein_coding
ENSMUSG00000044966,319701,Fbxo48,protein_coding
ENSMUSG00000044968,242864,Napepld,protein_coding
ENSMUSG00000044976,546144,Wdr72,protein_coding
ENSMUSG00000044982,67158,Sft2d3,protein_coding
ENSMUSG00000044986,22117,Tst,protein_coding
ENSMUSG00000044988,83428,Ucn3,protein_coding
ENSMUSG00000044991,73747,Shld1,protein_coding
ENSMUSG00000044997,78547,E130304I02Rik,lncRNA
ENSMUSG00000045004,329972,Spata21,protein_coding
ENSMUSG00000045005,14367,Fzd5,protein_coding
ENSMUSG00000045007,103768,Tubg2,protein_coding
ENSMUSG00000045008,74530,9030612E09Rik,lncRNA
ENSMUSG00000045009,210673,Prrt3,protein_coding
ENSMUSG00000045010,102634296,Gm4779,protein_coding
ENSMUSG00000045019,171168,Acer1,protein_coding
ENSMUSG00000045022,69382,H2bl1,protein_coding
ENSMUSG00000045027,70835,Prss22,protein_coding
ENSMUSG00000045031,207175,Cetn4,protein_coding
ENSMUSG00000045034,218440,Ankrd34b,protein_coding
ENSMUSG00000045036,381107,Tmem232,protein_coding
ENSMUSG00000045038,18754,Prkce,protein_coding
ENSMUSG00000045039,269878,Megf8,protein_coding
ENSMUSG00000045045,225875,Lrfn4,protein_coding
ENSMUSG00000045052,226278,Prlhr,protein_coding
ENSMUSG00000045053,225030,Kcng3,protein_coding
ENSMUSG00000045062,93878,Pcdhb7,protein_coding
ENSMUSG00000045064,72350,Zc2hc1c,protein_coding
ENSMUSG00000045071,230259,E130308A19Rik,protein_coding
ENSMUSG00000045078,108086,Rnf216,protein_coding
ENSMUSG00000045083,242384,Lingo2,protein_coding
ENSMUSG00000045087,94226,S1pr5,protein_coding
ENSMUSG00000045091,208760,Aqp12,protein_coding
ENSMUSG00000045092,13609,S1pr1,protein_coding
ENSMUSG00000045094,328967,Arhgef37,protein_coding
ENSMUSG00000045095,14924,Magi1,protein_coding
ENSMUSG00000045098,225888,Kmt5b,protein_coding
ENSMUSG00000045100,67582,Slc25a26,protein_coding
ENSMUSG00000045102,272158,Poln,protein_coding
ENSMUSG00000045103,13405,Dmd,protein_coding
ENSMUSG00000045106,211936,Ccdc73,protein_coding
ENSMUSG00000045107,67509,Saysd1,protein_coding
ENSMUSG00000045109,76444,Krtap4-7,protein_coding
ENSMUSG00000045111,215855,Taar6,protein_coding
ENSMUSG00000045114,69017,Prrt2,protein_coding
ENSMUSG00000045128,76808,Rpl18a,protein_coding
ENSMUSG00000045136,73710,Tubb2b,protein_coding
ENSMUSG00000045140,70325,Pigw,protein_coding
ENSMUSG00000045160,78653,Bola3,protein_coding
ENSMUSG00000045165,101602,AI467606,protein_coding
ENSMUSG00000045174,211383,Amer3,protein_coding
ENSMUSG00000045176,71923,Borcs6,protein_coding
ENSMUSG00000045179,20675,Sox3,protein_coding
ENSMUSG00000045180,110380,Shroom2,protein_coding
ENSMUSG00000045193,12696,Cirbp,protein_coding
ENSMUSG00000045201,218763,Lrrc3b,protein_coding
ENSMUSG00000045205,381510,Dpy19l4,protein_coding
ENSMUSG00000045210,70675,Vcpip1,protein_coding
ENSMUSG00000045211,213484,Nudt18,protein_coding
ENSMUSG00000045215,211961,Asxl3,protein_coding
ENSMUSG00000045216,50785,Hs6st1,protein_coding
ENSMUSG00000045231,320099,BC106179,lncRNA
ENSMUSG00000045232,212108,Rln3,protein_coding
ENSMUSG00000045236,50775,Krtap5-4,protein_coding
ENSMUSG00000045237,68618,Eola1,protein_coding
ENSMUSG00000045246,66733,Kcng4,protein_coding
ENSMUSG00000045248,70625,Med26,protein_coding
ENSMUSG00000045251,69234,Zfp688,protein_coding
ENSMUSG00000045252,232976,Zfp574,protein_coding
ENSMUSG00000045257,378462,Morn2,protein_coding
ENSMUSG00000045259,68874,Klhdc9,protein_coding
ENSMUSG00000045267,57254,Tas2r119,protein_coding
ENSMUSG00000045268,195522,Zfp691,protein_coding
ENSMUSG00000045273,26886,Cenph,protein_coding
ENSMUSG00000045275,385668,Lca5l,protein_coding
ENSMUSG00000045281,239530,Gpr20,protein_coding
ENSMUSG00000045282,68255,Tmem86b,protein_coding
ENSMUSG00000045284,245404,Dcaf12l1,protein_coding
ENSMUSG00000045287,237847,Rtn4rl1,protein_coding
ENSMUSG00000045288,16470,Ush1g,protein_coding
ENSMUSG00000045294,231070,Insig1,protein_coding
ENSMUSG00000045302,50907,Preb,protein_coding
ENSMUSG00000045312,218454,Lhfpl2,protein_coding
ENSMUSG00000045314,78088,Sowahb,protein_coding
ENSMUSG00000045316,68636,Fahd1,protein_coding
ENSMUSG00000045318,11553,Adra2c,protein_coding
ENSMUSG00000045319,227545,Proser2,protein_coding
ENSMUSG00000045322,81897,Tlr9,protein_coding
ENSMUSG00000045326,320181,Fndc7,protein_coding
ENSMUSG00000045328,229841,Cenpe,protein_coding
ENSMUSG00000045330,74437,Magec2,protein_coding
ENSMUSG00000045331,69699,2310079G19Rik,protein_coding
ENSMUSG00000045333,94187,Zfp423,protein_coding
ENSMUSG00000045336,71066,Hsfy2,protein_coding
ENSMUSG00000045337,246081,Defb11,protein_coding
ENSMUSG00000045340,171262,Vmn1r70,protein_coding
ENSMUSG00000045348,243300,Nyap1,protein_coding
ENSMUSG00000045349,230863,Sh2d5,protein_coding
ENSMUSG00000045350,72277,Fam186a,protein_coding
ENSMUSG00000045362,244237,Tnfrsf26,protein_coding
ENSMUSG00000045364,230405,Ifne,protein_coding
ENSMUSG00000045374,192652,Wdr81,protein_coding
ENSMUSG00000045377,67020,Tmem88,protein_coding
ENSMUSG00000045378,69307,Pxt1,protein_coding
ENSMUSG00000045382,12767,Cxcr4,protein_coding
ENSMUSG00000045394,17075,Epcam,protein_coding
ENSMUSG00000045404,217826,Kcnk13,protein_coding
ENSMUSG00000045409,79263,Trim39,protein_coding
ENSMUSG00000045410,56043,Akr1e1,protein_coding
ENSMUSG00000045411,668661,2410002F23Rik,protein_coding
ENSMUSG00000045414,68861,Dipk2a,protein_coding
ENSMUSG00000045417,171231,Vmn1r230,protein_coding
ENSMUSG00000045427,56258,Hnrnph2,protein_coding
ENSMUSG00000045435,212090,Tmem60,protein_coding
ENSMUSG00000045438,68033,Cox19,protein_coding
ENSMUSG00000045440,56856,Insm2,protein_coding
ENSMUSG00000045441,243385,Gprin3,protein_coding
ENSMUSG00000045466,101197,Zfp956,protein_coding
ENSMUSG00000045467,269954,Ttll13,protein_coding
ENSMUSG00000045471,15171,Hcrt,protein_coding
ENSMUSG00000045475,94060,Lce3c,protein_coding
ENSMUSG00000045482,100683,Trrap,protein_coding
ENSMUSG00000045493,140489,Bhlhe23,protein_coding
ENSMUSG00000045498,93874,Pcdhb3,protein_coding
ENSMUSG00000045502,80885,Hcar2,protein_coding
ENSMUSG00000045503,66460,Sys1,protein_coding
ENSMUSG00000045509,238725,Gpr150,protein_coding
ENSMUSG00000045515,18993,Pou3f3,protein_coding
ENSMUSG00000045518,246086,Onecut3,protein_coding
ENSMUSG00000045519,434377,Zfp560,protein_coding
ENSMUSG00000045521,22115,Tssk2,protein_coding
ENSMUSG00000045532,23829,C1ql1,protein_coding
ENSMUSG00000045534,16493,Kcna5,protein_coding
ENSMUSG00000045538,71986,Ddx28,protein_coding
ENSMUSG00000045539,20766,Sprr3,protein_coding
ENSMUSG00000045545,16664,Krt14,protein_coding
ENSMUSG00000045551,14293,Fpr1,protein_coding
ENSMUSG00000045555,327747,Mettl24,protein_coding
ENSMUSG00000045566,229562,Sprr4,protein_coding
ENSMUSG00000045569,17200,Mc2r,protein_coding
ENSMUSG00000045573,18619,Penk,protein_coding
ENSMUSG00000045575,171236,Vmn1r233,protein_coding
ENSMUSG00000045576,229681,St7l,protein_coding
ENSMUSG00000045587,232972,Lypd10,protein_coding
ENSMUSG00000045589,230235,Frrs1l,protein_coding
ENSMUSG00000045591,94222,Olig3,protein_coding
ENSMUSG00000045594,12091,Glb1,protein_coding
ENSMUSG00000045598,233887,Zfp553,protein_coding
ENSMUSG00000045608,223843,Dbx2,protein_coding
ENSMUSG00000045613,243764,Chrm2,protein_coding
ENSMUSG00000045624,66580,Esf1,protein_coding
ENSMUSG00000045625,239827,Pigz,protein_coding
ENSMUSG00000045629,225608,Sh3tc2,protein_coding
ENSMUSG00000045631,75002,Tmprss12,protein_coding
ENSMUSG00000045636,102103,Mtus1,protein_coding
ENSMUSG00000045639,320683,Zfp629,protein_coding
ENSMUSG00000045648,320460,Vwc2l,protein_coding
ENSMUSG00000045655,219170,Fam216b,protein_coding
ENSMUSG00000045657,93881,Pcdhb10,protein_coding
ENSMUSG00000045658,98496,Pid1,protein_coding
ENSMUSG00000045659,233765,Plekha7,protein_coding
ENSMUSG00000045662,66715,Henmt1,protein_coding
ENSMUSG00000045664,104252,Cdc42ep2,protein_coding
ENSMUSG00000045665,106073,Mfsd5,protein_coding
ENSMUSG00000045667,276829,Smtnl2,protein_coding
ENSMUSG00000045671,114716,Spred2,protein_coding
ENSMUSG00000045672,373864,Col27a1,protein_coding
ENSMUSG00000045680,21412,Tcf21,protein_coding
ENSMUSG00000045684,620709,Lcn6,protein_coding
ENSMUSG00000045689,93875,Pcdhb4,protein_coding
ENSMUSG00000045690,72338,Wdr89,protein_coding
ENSMUSG00000045691,105663,Thtpa,protein_coding
ENSMUSG00000045693,446099,Nlrp4e,protein_coding
ENSMUSG00000045699,115489953,Gm21411,protein_coding
ENSMUSG00000045725,78004,Prr15,protein_coding
ENSMUSG00000045730,11555,Adrb2,protein_coding
ENSMUSG00000045731,18155,Pnoc,protein_coding
ENSMUSG00000045733,212518,Sprn,protein_coding
ENSMUSG00000045744,319259,Bricd5,protein_coding
ENSMUSG00000045751,212377,Mms22l,protein_coding
ENSMUSG00000045752,56844,Tssc4,protein_coding
ENSMUSG00000045757,233893,Zfp764,protein_coding
ENSMUSG00000045761,320159,Togaram2,protein_coding
ENSMUSG00000045763,70350,Basp1,protein_coding
ENSMUSG00000045767,78521,B230219D22Rik,protein_coding
ENSMUSG00000045775,217316,Slc16a5,protein_coding
ENSMUSG00000045776,319476,Lrtm1,protein_coding
ENSMUSG00000045777,320802,Ifitm10,protein_coding
ENSMUSG00000045790,100503884,Ccdc149,protein_coding
ENSMUSG00000045794,277496,Lkaaear1,protein_coding
ENSMUSG00000045795,434204,Whamm,protein_coding
ENSMUSG00000045797,75775,4930402K13Rik,protein_coding
ENSMUSG00000045802,245525,Hsf3,protein_coding
ENSMUSG00000045817,12193,Zfp36l2,protein_coding
ENSMUSG00000045822,67538,Zswim3,protein_coding
ENSMUSG00000045826,19265,Ptprcap,protein_coding
ENSMUSG00000045827,20723,Serpinb9,protein_coding
ENSMUSG00000045835,15192,Hdgfl1,protein_coding
ENSMUSG00000045838,214239,Ccdc9b,protein_coding
ENSMUSG00000045854,108755,Lyrm2,protein_coding
ENSMUSG00000045867,12905,Cradd,protein_coding
ENSMUSG00000045868,74558,Gvin1,protein_coding
ENSMUSG00000045871,239250,Slitrk6,protein_coding
ENSMUSG00000045875,11549,Adra1a,protein_coding
ENSMUSG00000045876,93879,Pcdhb8,protein_coding
ENSMUSG00000045886,100042179,Pam16l,protein_coding
ENSMUSG00000045896,232164,Paip2b,protein_coding
ENSMUSG00000045903,225872,Npas4,protein_coding
ENSMUSG00000045912,237397,C2cd4c,protein_coding
ENSMUSG00000045915,276920,Ccdc42,protein_coding
ENSMUSG00000045917,230279,Tmem268,protein_coding
ENSMUSG00000045928,71208,4933440M02Rik,lncRNA
ENSMUSG00000045930,66864,Clec14a,protein_coding
ENSMUSG00000045932,15958,Ifit2,protein_coding
ENSMUSG00000045934,194126,Mtmr11,protein_coding
ENSMUSG00000045948,24030,Mrps12,protein_coding
ENSMUSG00000045954,20324,Cavin2,protein_coding
ENSMUSG00000045962,232341,Wnk1,protein_coding
ENSMUSG00000045967,241263,Gpr158,protein_coding
ENSMUSG00000045968,240817,Teddm2,protein_coding
ENSMUSG00000045969,26356,Ing1,protein_coding
ENSMUSG00000045973,230125,Slc25a51,protein_coding
ENSMUSG00000045975,207781,C2cd2,protein_coding
ENSMUSG00000045980,320534,Tmem104,protein_coding
ENSMUSG00000045983,208643,Eif4g1,protein_coding
ENSMUSG00000045989,78118,4930451I11Rik,protein_coding
ENSMUSG00000045991,225631,Onecut2,protein_coding
ENSMUSG00000045994,76898,B3gat1,protein_coding
ENSMUSG00000045996,17749,Polr2k,protein_coding
ENSMUSG00000046000,97243,Naa11,protein_coding
ENSMUSG00000046006,238875,Gapt,protein_coding
ENSMUSG00000046008,69060,Pnlip,protein_coding
ENSMUSG00000046010,66983,Zfp830,protein_coding
ENSMUSG00000046020,140484,Pofut1,protein_coding
ENSMUSG00000046027,170460,Stard5,protein_coding
ENSMUSG00000046031,215900,Calhm6,protein_coding
ENSMUSG00000046032,55988,Snx12,protein_coding
ENSMUSG00000046034,432940,Otulin,protein_coding
ENSMUSG00000046049,271209,Rp1l1,protein_coding
ENSMUSG00000046056,282619,Sbsn,protein_coding
ENSMUSG00000046058,386655,Eid2,protein_coding
ENSMUSG00000046062,108954,Ppp1r15b,protein_coding
ENSMUSG00000046070,16005,Igfals,protein_coding
ENSMUSG00000046079,231549,Lrrc8d,protein_coding
ENSMUSG00000046080,232414,Clec9a,protein_coding
ENSMUSG00000046082,68344,Tmem174,protein_coding
ENSMUSG00000046085,70986,4931422A03Rik,protein_coding
ENSMUSG00000046093,170638,Hpcal4,protein_coding
ENSMUSG00000046095,16670,Krt32,protein_coding
ENSMUSG00000046096,233812,Mosmo,protein_coding
ENSMUSG00000046101,240697,Mcmdc2,protein_coding
ENSMUSG00000046108,234836,Il17c,protein_coding
ENSMUSG00000046110,574418,Serinc4,protein_coding
ENSMUSG00000046111,319675,Cep295,protein_coding
ENSMUSG00000046130,100312477,Vmn1r184,protein_coding
ENSMUSG00000046133,242574,C130073F10Rik,protein_coding
ENSMUSG00000046139,225929,Patl1,protein_coding
ENSMUSG00000046152,171167,Fut10,protein_coding
ENSMUSG00000046157,268567,Tmem229b,protein_coding
ENSMUSG00000046159,12671,Chrm3,protein_coding
ENSMUSG00000046160,50914,Olig1,protein_coding
ENSMUSG00000046167,235379,Gldn,protein_coding
ENSMUSG00000046168,328424,Kcnrg,protein_coding
ENSMUSG00000046169,108154,Adamts6,protein_coding
ENSMUSG00000046173,67543,Pabpc6,protein_coding
ENSMUSG00000046178,18231,Nxph1,protein_coding
ENSMUSG00000046179,108961,E2f8,protein_coding
ENSMUSG00000046180,75352,Magea13,protein_coding
ENSMUSG00000046182,269994,Gsg1l,protein_coding
ENSMUSG00000046185,74352,Zfp84,protein_coding
ENSMUSG00000046186,235505,Cd109,protein_coding
ENSMUSG00000046191,93891,Pcdhb20,protein_coding
ENSMUSG00000046192,214704,Iqub,protein_coding
ENSMUSG00000046196,67737,Ttc39d,protein_coding
ENSMUSG00000046201,106583,Scaf8,protein_coding
ENSMUSG00000046203,20761,Sprr2g,protein_coding
ENSMUSG00000046204,239157,Pnma2,protein_coding
ENSMUSG00000046207,104709,Pik3r6,protein_coding
ENSMUSG00000046213,229697,Cym,protein_coding
ENSMUSG00000046215,104582,Rprml,protein_coding
ENSMUSG00000046223,18793,Plaur,protein_coding
ENSMUSG00000046229,19018,Scand1,protein_coding
ENSMUSG00000046230,271564,Vps13a,protein_coding
ENSMUSG00000046240,72927,Hepacam,protein_coding
ENSMUSG00000046245,231805,Pilra,protein_coding
ENSMUSG00000046248,77215,Krtap5-3,protein_coding
ENSMUSG00000046258,244486,Adam29,protein_coding
ENSMUSG00000046259,20762,Sprr2h,protein_coding
ENSMUSG00000046262,97187,Pramel29,protein_coding
ENSMUSG00000046269,54651,Usp27x,protein_coding
ENSMUSG00000046275,237858,Trarg1,protein_coding
ENSMUSG00000046280,214547,She,protein_coding
ENSMUSG00000046282,384806,Adam20,protein_coding
ENSMUSG00000046287,245468,Pnma3,protein_coding
ENSMUSG00000046295,234396,Ankle1,protein_coding
ENSMUSG00000046311,22720,Zfp62,protein_coding
ENSMUSG00000046312,329828,Myorg,protein_coding
ENSMUSG00000046314,217517,Stxbp6,protein_coding
ENSMUSG00000046317,329716,BC107364,protein_coding
ENSMUSG00000046318,320924,Ccbe1,protein_coding
ENSMUSG00000046321,195646,Hs3st2,protein_coding
ENSMUSG00000046323,73708,Dppa3,protein_coding
ENSMUSG00000046324,226090,Ermp1,protein_coding
ENSMUSG00000046329,66972,Slc25a23,protein_coding
ENSMUSG00000046330,19981,Rpl37a,protein_coding
ENSMUSG00000046337,381337,Fam178b,protein_coding
ENSMUSG00000046338,215456,Gpat2,protein_coding
ENSMUSG00000046345,69576,Smco1,protein_coding
ENSMUSG00000046351,218100,Zfp322a,protein_coding
ENSMUSG00000046352,14619,Gjb2,protein_coding
ENSMUSG00000046354,244332,Defb14,protein_coding
ENSMUSG00000046364,26451,Rpl27a,protein_coding
ENSMUSG00000046367,71001,Mgat4e,protein_coding
ENSMUSG00000046378,233879,Asphd1,protein_coding
ENSMUSG00000046380,16469,Jrk,protein_coding
ENSMUSG00000046387,93888,Pcdhb17,protein_coding
ENSMUSG00000046402,19659,Rbp1,protein_coding
ENSMUSG00000046404,226418,Yod1,protein_coding
ENSMUSG00000046408,73453,1700067K01Rik,protein_coding
ENSMUSG00000046410,52150,Kcnk6,protein_coding
ENSMUSG00000046415,338360,B430212C06Rik,lncRNA
ENSMUSG00000046417,192976,Lrrc75a,protein_coding
ENSMUSG00000046432,12070,Bex3,protein_coding
ENSMUSG00000046434,15382,Hnrnpa1,protein_coding
ENSMUSG00000046435,277666,Pramel24,protein_coding
ENSMUSG00000046438,233090,Scgb2b24,protein_coding
ENSMUSG00000046441,234728,Cmtr2,protein_coding
ENSMUSG00000046442,320472,Ppm1e,protein_coding
ENSMUSG00000046447,66259,Camk2n1,protein_coding
ENSMUSG00000046449,245555,Nexmif,protein_coding
ENSMUSG00000046456,330460,Tmem150b,protein_coding
ENSMUSG00000046460,244885,Sh2d7,protein_coding
ENSMUSG00000046470,20672,Sox18,protein_coding
ENSMUSG00000046474,435285,Krtap4-16,protein_coding
ENSMUSG00000046480,399548,Scn4b,protein_coding
ENSMUSG00000046490,320040,Rnf222,protein_coding
ENSMUSG00000046491,69183,C1qtnf2,protein_coding
ENSMUSG00000046500,320701,Tafa4,protein_coding
ENSMUSG00000046516,12856,Cox17,protein_coding
ENSMUSG00000046518,114712,Ferd3l,protein_coding
ENSMUSG00000046519,229593,Golph3l,protein_coding
ENSMUSG00000046523,67516,Kctd4,protein_coding
ENSMUSG00000046532,11835,Ar,protein_coding
ENSMUSG00000046541,210172,Zfp526,protein_coding
ENSMUSG00000046546,224093,Fam43a,protein_coding
ENSMUSG00000046550,278240,Spin2c,protein_coding
ENSMUSG00000046556,79233,Zfp319,protein_coding
ENSMUSG00000046561,271970,Arsj,protein_coding
ENSMUSG00000046562,106840,Unc119b,protein_coding
ENSMUSG00000046572,100515,Zfp518b,protein_coding
